recorded_date,line_name,shift_name,recorded_hour,day_of_week,week_of_year,month,is_weekend,shift_num,line_encoded,total_output,total_pass,total_reject,reject_rate,pass_rate,downtime_rate,avg_sec_per_unit,availability,perfomance,quality,total_downtime_seconds,downtime_count,troughput,oee_line,total_output,total_reject,efficiency
2026-05-03,Line D,Shift 1,6,6,18,5,1,1,3,970,6,0,0.0,0.006185567010309278,0.04045138888888889,29.690721649484537,0.9577932203389831,0.7727412429378532,0.9548954802259887,1165,1,124.61988700564973,0.7059016949152542,970,0,0.9595
2026-05-03,Line D,Shift 2,14,6,18,5,1,2,3,972,4,1,0.00102880658436214,0.00411522633744856,0.036770833333333336,29.62962962962963,0.9601118644067796,0.7691152542372881,0.9529186440677966,1059,1,124.07531073446329,0.701254802259887,972,1,0.7706
2026-05-04,Line D,Shift 3,22,0,19,5,0,3,3,1050,1,1,0.0009523809523809524,0.0009523809523809524,0.0,27.428571428571427,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,1050,1,0.3782
2026-05-03,Line D,Shift 1,6,6,18,5,1,1,3,989,5,1,0.0010111223458038423,0.005055611729019211,0.0,29.120323559150656,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,989,1,0.253
2026-05-03,Line D,Shift 2,14,6,18,5,1,2,3,997,3,0,0.0,0.003009027081243731,0.0,28.886659979939818,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,997,0,1.0
2026-05-04,Line D,Shift 3,22,0,19,5,0,3,3,783,4,0,0.0,0.005108556832694764,0.09361111111111112,36.7816091954023,0.9663485875706215,0.7424570621468926,0.9622666666666667,2696,1,115.46514124293786,0.6876158192090396,783,0,0.9064
2026-05-04,Line A,Shift 1,6,0,19,5,0,1,0,1043,6,0,0.0,0.005752636625119847,0.0,27.612655800575265,0.9714869318181818,0.7811892045454545,0.9603221590909091,0,0,126.66471590909092,0.7268857954545455,1043,0,1.0
2026-05-04,Line A,Shift 2,14,0,19,5,0,2,0,855,4,0,0.0,0.004678362573099415,0.0,33.68421052631579,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,855,0,0.2957
2026-05-05,Line A,Shift 3,22,1,19,5,0,3,0,1050,7,0,0.0,0.006666666666666667,0.0,27.428571428571427,0.9726114285714286,0.7704497142857143,0.9543937142857143,0,0,128.15182857142858,0.7158011428571428,1050,0,1.0
2026-05-04,Line A,Shift 1,6,0,19,5,0,1,0,726,3,0,0.0,0.004132231404958678,0.20180555555555554,39.66942148760331,0.9579948863636364,0.6420017045454546,0.9496204545454545,5812,1,99.07823863636364,0.5804988636363636,726,0,0.6751
2026-05-04,Line A,Shift 2,14,0,19,5,0,2,0,661,3,1,0.0015128593040847202,0.0045385779122541605,0.18979166666666666,43.57034795763994,0.9595845714285715,0.6536731428571428,0.9767611428571429,5466,1,99.8704,0.6098668571428572,661,1,0.3498
2026-05-05,Line A,Shift 3,22,1,19,5,0,3,0,793,3,1,0.0012610340479192938,0.0037831021437578815,0.0,36.31778058007566,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0,98.41564971751413,0.5724553672316385,793,1,0.1688
2026-05-04,Line A,Shift 1,6,0,19,5,0,1,0,965,6,0,0.0,0.0062176165803108805,0.0,29.844559585492227,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,965,0,0.9945
2026-05-04,Line A,Shift 2,14,0,19,5,0,2,0,906,3,0,0.0,0.0033112582781456954,0.0,31.788079470198674,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,906,0,1.0
2026-05-05,Line A,Shift 3,22,1,19,5,0,3,0,911,5,0,0.0,0.005488474204171241,0.0,31.613611416026345,0.9699949438202247,0.7404140449438202,0.9610904494382022,0,0,120.81398876404494,0.695426404494382,911,0,1.0
2026-05-04,Line B,Shift 1,6,0,19,5,0,1,1,960,1,1,0.0010416666666666667,0.0010416666666666667,0.03576388888888889,30.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,1030,1,111.89562500000001,0.6606835227272727,960,1,0.4821
2026-05-04,Line B,Shift 2,14,0,19,5,0,2,1,813,6,0,0.0,0.007380073800738007,0.0490625,35.42435424354244,0.970316384180791,0.7160909604519774,0.958379661016949,1413,1,111.57118644067796,0.6649429378531073,813,0,0.3099
2026-05-05,Line B,Shift 3,22,1,19,5,0,3,1,790,2,1,0.0012658227848101266,0.002531645569620253,0.0,36.45569620253165,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,790,1,0.6498
2026-05-04,Line B,Shift 1,6,0,19,5,0,1,1,703,2,0,0.0,0.002844950213371266,0.0,40.96728307254623,0.9605514124293785,0.6269536723163842,0.9538604519774012,0,0,94.99734463276836,0.5716604519774011,703,0,0.8214
2026-05-04,Line B,Shift 2,14,0,19,5,0,2,1,729,5,0,0.0,0.006858710562414266,0.0,39.50617283950617,0.9614744318181819,0.6564625000000001,0.9428977272727272,0,0,95.71289772727273,0.5940198863636363,729,0,0.2967
2026-05-05,Line B,Shift 3,22,1,19,5,0,3,1,627,2,0,0.0,0.003189792663476874,0.0,45.933014354066984,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,627,0,0.8502
2026-05-04,Line B,Shift 1,6,0,19,5,0,1,1,922,2,0,0.0,0.0021691973969631237,0.0,31.23644251626898,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,922,0,1.0
2026-05-04,Line B,Shift 2,14,0,19,5,0,2,1,935,2,0,0.0,0.0021390374331550803,0.0,30.802139037433154,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,935,0,1.0
2026-05-05,Line B,Shift 3,22,1,19,5,0,3,1,847,1,0,0.0,0.0011806375442739079,0.10006944444444445,34.002361275088546,0.9595553072625699,0.7858726256983241,0.9731631284916201,2882,1,128.4187150837989,0.7342351955307262,847,0,0.3611
2026-05-04,Line C,Shift 1,6,0,19,5,0,1,2,812,5,0,0.0,0.006157635467980296,0.0,35.467980295566505,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,812,0,1.0
2026-05-04,Line C,Shift 2,14,0,19,5,0,2,2,929,2,0,0.0,0.002152852529601722,0.0,31.001076426264802,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,929,0,0.8603
2026-05-05,Line C,Shift 3,22,1,19,5,0,3,2,1034,3,0,0.0,0.0029013539651837525,0.0,27.852998065764023,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,1034,0,1.0
2026-05-04,Line C,Shift 1,6,0,19,5,0,1,2,771,2,1,0.0012970168612191958,0.0025940337224383916,0.0,37.35408560311284,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,771,1,0.553
2026-05-04,Line C,Shift 2,14,0,19,5,0,2,2,769,2,0,0.0,0.002600780234070221,0.0,37.45123537061119,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,769,0,0.9682
2026-05-05,Line C,Shift 3,22,1,19,5,0,3,2,693,3,0,0.0,0.004329004329004329,0.0,41.55844155844156,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,693,0,0.2065
2026-05-04,Line C,Shift 1,6,0,19,5,0,1,2,1018,2,0,0.0,0.0019646365422396855,0.126875,28.290766208251473,0.9558448863636364,0.7807528409090909,0.9775556818181819,3654,2,130.69335227272725,0.7297176136363636,1018,0,0.8731
2026-05-04,Line C,Shift 2,14,0,19,5,0,2,2,949,3,0,0.0,0.003161222339304531,0.10572916666666667,30.347734457323497,0.959408,0.7887599999999999,0.9514285714285714,3045,2,129.8790857142857,0.7162628571428572,949,0,0.4614
2026-05-05,Line C,Shift 3,22,1,19,5,0,3,2,957,5,0,0.0,0.00522466039707419,0.0,30.094043887147336,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,957,0,0.6726
2026-05-04,Line D,Shift 1,6,0,19,5,0,1,3,751,5,1,0.0013315579227696406,0.006657789613848202,0.10885416666666667,38.348868175765645,0.97625197740113,0.6071683615819209,0.9534841807909605,3135,1,88.73045197740113,0.5665514124293786,751,1,0.6806
2026-05-04,Line D,Shift 2,14,0,19,5,0,2,3,660,5,0,0.0,0.007575757575757576,0.08236111111111111,43.63636363636363,0.9750948863636364,0.5983465909090909,0.9623090909090909,2372,1,90.01670454545454,0.5577159090909091,660,0,0.4193
2026-05-05,Line D,Shift 3,22,1,19,5,0,3,3,729,6,0,0.0,0.00823045267489712,0.0,39.50617283950617,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,729,0,0.7622
2026-05-04,Line D,Shift 1,6,0,19,5,0,1,3,1050,3,0,0.0,0.002857142857142857,0.0,27.428571428571427,0.9577932203389831,0.7727412429378532,0.9548954802259887,0,0,124.61988700564973,0.7059016949152542,1050,0,0.5921
2026-05-04,Line D,Shift 2,14,0,19,5,0,2,3,1048,2,0,0.0,0.0019083969465648854,0.0,27.480916030534353,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0,124.07531073446329,0.701254802259887,1048,0,0.3577
2026-05-05,Line D,Shift 3,22,1,19,5,0,3,3,975,5,0,0.0,0.005128205128205128,0.0,29.53846153846154,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,975,0,1.0
2026-05-04,Line D,Shift 1,6,0,19,5,0,1,3,741,2,0,0.0,0.002699055330634278,0.06357638888888889,38.8663967611336,0.970548275862069,0.7340936781609195,0.969635632183908,1831,1,116.3509195402299,0.6886327586206897,741,0,0.7261
2026-05-04,Line D,Shift 2,14,0,19,5,0,2,3,856,2,0,0.0,0.002336448598130841,0.0882986111111111,33.64485981308411,0.9679265536723164,0.677564406779661,0.9646892655367232,2543,1,115.43598870056496,0.6333661016949153,856,0,0.5635
2026-05-05,Line D,Shift 3,22,1,19,5,0,3,3,795,1,0,0.0,0.0012578616352201257,0.06666666666666667,36.22641509433962,0.9663485875706215,0.7424570621468926,0.9622666666666667,1920,1,115.46514124293786,0.6876158192090396,795,0,0.3881
2026-05-05,Line A,Shift 1,6,1,19,5,0,1,0,948,6,0,0.0,0.006329113924050633,0.0,30.379746835443036,0.9714869318181818,0.7811892045454545,0.9603221590909091,0,0,126.66471590909092,0.7268857954545455,948,0,0.892
2026-05-05,Line A,Shift 2,14,1,19,5,0,2,0,1003,4,0,0.0,0.003988035892323031,0.0,28.71385842472582,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,1003,0,0.722
2026-05-06,Line A,Shift 3,22,2,19,5,0,3,0,1050,3,0,0.0,0.002857142857142857,0.0,27.428571428571427,0.9726114285714286,0.7704497142857143,0.9543937142857143,0,0,128.15182857142858,0.7158011428571428,1050,0,0.6358
2026-05-05,Line A,Shift 1,6,1,19,5,0,1,0,631,2,0,0.0,0.003169572107765452,0.0,45.64183835182251,0.9579948863636364,0.6420017045454546,0.9496204545454545,0,0,99.07823863636364,0.5804988636363636,631,0,0.8194
2026-05-05,Line A,Shift 2,14,1,19,5,0,2,0,755,3,1,0.0013245033112582781,0.003973509933774834,0.0,38.145695364238414,0.9595845714285715,0.6536731428571428,0.9767611428571429,0,0,99.8704,0.6098668571428572,755,1,0.75
2026-05-06,Line A,Shift 3,22,2,19,5,0,3,0,724,2,0,0.0,0.0027624309392265192,0.0,39.77900552486188,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0,98.41564971751413,0.5724553672316385,724,0,0.4241
2026-05-05,Line A,Shift 1,6,1,19,5,0,1,0,883,4,0,0.0,0.004530011325028313,0.0,32.61608154020385,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,883,0,1.0
2026-05-05,Line A,Shift 2,14,1,19,5,0,2,0,1050,6,0,0.0,0.005714285714285714,0.0,27.428571428571427,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,1050,0,1.0
2026-05-06,Line A,Shift 3,22,2,19,5,0,3,0,800,4,0,0.0,0.005,0.08309027777777778,36.0,0.9699949438202247,0.7404140449438202,0.9610904494382022,2393,2,120.81398876404494,0.695426404494382,800,0,0.9169
2026-05-05,Line B,Shift 1,6,1,19,5,0,1,1,799,5,0,0.0,0.006257822277847309,0.0,36.0450563204005,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,799,0,0.5887
2026-05-05,Line B,Shift 2,14,1,19,5,0,2,1,919,4,0,0.0,0.004352557127312296,0.0,31.338411316648532,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,919,0,0.6698
2026-05-06,Line B,Shift 3,22,2,19,5,0,3,1,935,5,0,0.0,0.0053475935828877,0.12107638888888889,30.802139037433154,0.9707780898876404,0.6486887640449438,0.9695876404494382,3487,1,108.73803370786516,0.608338202247191,935,0,0.4594
2026-05-05,Line B,Shift 1,6,1,19,5,0,1,1,798,3,0,0.0,0.0037593984962406013,0.0,36.090225563909776,0.9605514124293785,0.6269536723163842,0.9538604519774012,0,0,94.99734463276836,0.5716604519774011,798,0,0.8573
2026-05-05,Line B,Shift 2,14,1,19,5,0,2,1,649,4,0,0.0,0.0061633281972265025,0.0,44.37596302003082,0.9614744318181819,0.6564625000000001,0.9428977272727272,0,0,95.71289772727273,0.5940198863636363,649,0,0.7675
2026-05-06,Line B,Shift 3,22,2,19,5,0,3,1,803,6,1,0.0012453300124533001,0.007471980074719801,0.08315972222222222,35.865504358655045,0.9596569832402235,0.6435245810055866,0.9638513966480448,2395,1,95.2254189944134,0.5946603351955307,803,1,0.7858
2026-05-05,Line B,Shift 1,6,1,19,5,0,1,1,763,1,1,0.001310615989515072,0.001310615989515072,0.083125,37.745740498034074,0.9657640000000001,0.7633297142857142,0.9598091428571428,2394,1,127.83445714285713,0.7084662857142857,763,1,0.1166
2026-05-05,Line B,Shift 2,14,1,19,5,0,2,1,1004,4,0,0.0,0.00398406374501992,0.08347222222222223,28.685258964143426,0.961093220338983,0.7580553672316385,0.9796604519774011,2404,1,127.4880790960452,0.7118265536723164,1004,0,0.3479
2026-05-06,Line B,Shift 3,22,2,19,5,0,3,1,1050,5,0,0.0,0.004761904761904762,0.0,27.428571428571427,0.9595553072625699,0.7858726256983241,0.9731631284916201,0,0,128.4187150837989,0.7342351955307262,1050,0,0.9516
2026-05-05,Line C,Shift 1,6,1,19,5,0,1,2,947,4,0,0.0,0.004223864836325237,0.0,30.41182682154171,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,947,0,0.753
2026-05-05,Line C,Shift 2,14,1,19,5,0,2,2,1050,6,0,0.0,0.005714285714285714,0.0,27.428571428571427,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,1050,0,1.0
2026-05-06,Line C,Shift 3,22,2,19,5,0,3,2,1015,6,0,0.0,0.005911330049261084,0.138125,28.374384236453203,0.9660954545454546,0.7738732954545454,0.9695846590909091,3978,1,125.31721590909092,0.7257812499999999,1015,0,0.4966
2026-05-05,Line C,Shift 1,6,1,19,5,0,1,2,729,5,0,0.0,0.006858710562414266,0.0,39.50617283950617,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,729,0,0.7528
2026-05-05,Line C,Shift 2,14,1,19,5,0,2,2,756,5,0,0.0,0.006613756613756613,0.0,38.095238095238095,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,756,0,0.9915
2026-05-06,Line C,Shift 3,22,2,19,5,0,3,2,847,7,0,0.0,0.008264462809917356,0.0,34.002361275088546,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,847,0,0.3167
2026-05-05,Line C,Shift 1,6,1,19,5,0,1,2,1003,6,0,0.0,0.005982053838484547,0.0,28.71385842472582,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,1003,0,1.0
2026-05-05,Line C,Shift 2,14,1,19,5,0,2,2,1050,4,0,0.0,0.0038095238095238095,0.0,27.428571428571427,0.959408,0.7887599999999999,0.9514285714285714,0,0,129.8790857142857,0.7162628571428572,1050,0,0.5804
2026-05-06,Line C,Shift 3,22,2,19,5,0,3,2,1050,5,0,0.0,0.004761904761904762,0.0,27.428571428571427,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1050,0,0.5214
2026-05-05,Line D,Shift 1,6,1,19,5,0,1,3,720,5,0,0.0,0.006944444444444444,0.0,40.0,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,720,0,0.6707
2026-05-05,Line D,Shift 2,14,1,19,5,0,2,3,673,2,0,0.0,0.0029717682020802376,0.0,42.79346210995542,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,673,0,0.92
2026-05-06,Line D,Shift 3,22,2,19,5,0,3,3,734,6,0,0.0,0.008174386920980926,0.0,39.237057220708444,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,734,0,0.485
2026-05-05,Line D,Shift 1,6,1,19,5,0,1,3,863,4,1,0.0011587485515643105,0.004634994206257242,0.0,33.371958285052145,0.9577932203389831,0.7727412429378532,0.9548954802259887,0,0,124.61988700564973,0.7059016949152542,863,1,0.2958
2026-05-05,Line D,Shift 2,14,1,19,5,0,2,3,1001,5,0,0.0,0.004995004995004995,0.0,28.77122877122877,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0,124.07531073446329,0.701254802259887,1001,0,0.6343
2026-05-06,Line D,Shift 3,22,2,19,5,0,3,3,1050,3,0,0.0,0.002857142857142857,0.1938888888888889,27.428571428571427,0.9582296511627908,0.8025308139534885,0.9455558139534884,5584,2,125.79796511627907,0.7229529069767442,1050,0,0.8061
2026-05-05,Line D,Shift 1,6,1,19,5,0,1,3,865,5,0,0.0,0.005780346820809248,0.06861111111111111,33.29479768786127,0.970548275862069,0.7340936781609195,0.969635632183908,1976,1,116.3509195402299,0.6886327586206897,865,0,0.9314
2026-05-05,Line D,Shift 2,14,1,19,5,0,2,3,842,3,0,0.0,0.0035629453681710215,0.04177083333333333,34.204275534441805,0.9679265536723164,0.677564406779661,0.9646892655367232,1203,1,115.43598870056496,0.6333661016949153,842,0,0.5596
2026-05-06,Line D,Shift 3,22,2,19,5,0,3,3,712,5,0,0.0,0.007022471910112359,0.0,40.449438202247194,0.9663485875706215,0.7424570621468926,0.9622666666666667,0,0,115.46514124293786,0.6876158192090396,712,0,0.689
2026-05-06,Line A,Shift 1,6,2,19,5,0,1,0,1002,4,0,0.0,0.003992015968063872,0.0,28.74251497005988,0.9714869318181818,0.7811892045454545,0.9603221590909091,0,0,126.66471590909092,0.7268857954545455,1002,0,1.0
2026-05-06,Line A,Shift 2,14,2,19,5,0,2,0,1009,3,0,0.0,0.002973240832507433,0.0,28.543111992071356,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,1009,0,0.8601
2026-05-07,Line A,Shift 3,22,3,19,5,0,3,0,940,5,0,0.0,0.005319148936170213,0.0,30.638297872340427,0.9726114285714286,0.7704497142857143,0.9543937142857143,0,0,128.15182857142858,0.7158011428571428,940,0,0.5705
2026-05-06,Line A,Shift 1,6,2,19,5,0,1,0,706,2,0,0.0,0.0028328611898017,0.0,40.79320113314448,0.9579948863636364,0.6420017045454546,0.9496204545454545,0,0,99.07823863636364,0.5804988636363636,706,0,0.267
2026-05-06,Line A,Shift 2,14,2,19,5,0,2,0,735,2,0,0.0,0.0027210884353741495,0.0,39.183673469387756,0.9595845714285715,0.6536731428571428,0.9767611428571429,0,0,99.8704,0.6098668571428572,735,0,0.6901
2026-05-07,Line A,Shift 3,22,3,19,5,0,3,0,705,3,0,0.0,0.00425531914893617,0.15284722222222222,40.851063829787236,0.960858757062147,0.6334305084745763,0.9482943502824858,4402,2,98.41564971751413,0.5724553672316385,705,0,0.1961
2026-05-06,Line A,Shift 1,6,2,19,5,0,1,0,950,3,0,0.0,0.003157894736842105,0.215,30.31578947368421,0.9711568965517242,0.7715344827586208,0.9542132183908045,6192,2,121.96528735632184,0.7152005747126438,950,0,0.785
2026-05-06,Line A,Shift 2,14,2,19,5,0,2,0,980,2,0,0.0,0.0020408163265306124,0.1071875,29.387755102040817,0.9698011363636364,0.75509375,0.9680863636363636,3087,2,121.75488636363637,0.7072284090909091,980,0,0.7762
2026-05-07,Line A,Shift 3,22,3,19,5,0,3,0,1044,3,0,0.0,0.0028735632183908046,0.0075,27.586206896551722,0.9699949438202247,0.7404140449438202,0.9610904494382022,216,1,120.81398876404494,0.695426404494382,1044,0,0.6757
2026-05-06,Line B,Shift 1,6,2,19,5,0,1,1,833,6,0,0.0,0.007202881152460984,0.1478125,34.57382953181273,0.9694767045454546,0.7222562499999999,0.9522732954545454,4257,1,111.89562500000001,0.6606835227272727,833,0,0.8113
2026-05-06,Line B,Shift 2,14,2,19,5,0,2,1,991,5,0,0.0,0.005045408678102927,0.1742013888888889,29.061553985872855,0.970316384180791,0.7160909604519774,0.958379661016949,5017,1,111.57118644067796,0.6649429378531073,991,0,0.6662
2026-05-07,Line B,Shift 3,22,3,19,5,0,3,1,921,5,1,0.0010857763300760044,0.0054288816503800215,0.21704861111111112,31.270358306188925,0.9707780898876404,0.6486887640449438,0.9695876404494382,6251,1,108.73803370786516,0.608338202247191,921,1,0.2511
2026-05-06,Line B,Shift 1,6,2,19,5,0,1,1,607,4,1,0.0016474464579901153,0.006589785831960461,0.16527777777777777,47.44645799011532,0.9605514124293785,0.6269536723163842,0.9538604519774012,4760,1,94.99734463276836,0.5716604519774011,607,1,0.6028
2026-05-06,Line B,Shift 2,14,2,19,5,0,2,1,674,2,0,0.0,0.002967359050445104,0.08722222222222223,42.72997032640949,0.9614744318181819,0.6564625000000001,0.9428977272727272,2512,1,95.71289772727273,0.5940198863636363,674,0,0.7126
2026-05-07,Line B,Shift 3,22,3,19,5,0,3,1,684,1,0,0.0,0.0014619883040935672,0.0,42.10526315789474,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,684,0,0.6032
2026-05-06,Line B,Shift 1,6,2,19,5,0,1,1,837,3,0,0.0,0.0035842293906810036,0.0,34.40860215053763,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,837,0,0.3261
2026-05-06,Line B,Shift 2,14,2,19,5,0,2,1,1050,6,0,0.0,0.005714285714285714,0.0,27.428571428571427,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,1050,0,0.6096
2026-05-07,Line B,Shift 3,22,3,19,5,0,3,1,1036,2,0,0.0,0.0019305019305019305,0.0,27.7992277992278,0.9595553072625699,0.7858726256983241,0.9731631284916201,0,0,128.4187150837989,0.7342351955307262,1036,0,0.4317
2026-05-06,Line C,Shift 1,6,2,19,5,0,1,2,1050,3,0,0.0,0.002857142857142857,0.22131944444444446,27.428571428571427,0.9684011363636364,0.7713215909090909,0.9683693181818182,6374,1,126.56880681818183,0.7208255681818182,1050,0,0.6596
2026-05-06,Line C,Shift 2,14,2,19,5,0,2,2,882,4,0,0.0,0.0045351473922902496,0.16947916666666665,32.6530612244898,0.9675180790960451,0.7758463276836158,0.9586621468926554,4881,1,125.83853107344632,0.7159553672316384,882,0,0.8305
2026-05-07,Line C,Shift 3,22,3,19,5,0,3,2,893,5,0,0.0,0.005599104143337066,0.0,32.2508398656215,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,893,0,1.0
2026-05-06,Line C,Shift 1,6,2,19,5,0,1,2,795,2,1,0.0012578616352201257,0.0025157232704402514,0.0,36.22641509433962,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,795,1,0.2015
2026-05-06,Line C,Shift 2,14,2,19,5,0,2,2,631,2,0,0.0,0.003169572107765452,0.0,45.64183835182251,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,631,0,0.7579
2026-05-07,Line C,Shift 3,22,3,19,5,0,3,2,759,3,0,0.0,0.003952569169960474,0.0378125,37.944664031620555,0.9691514450867051,0.6074329479768786,0.9537063583815029,1089,1,98.41479768786127,0.5575803468208093,759,0,0.414
2026-05-06,Line C,Shift 1,6,2,19,5,0,1,2,998,4,0,0.0,0.004008016032064128,0.0,28.857715430861724,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,998,0,0.6352
2026-05-06,Line C,Shift 2,14,2,19,5,0,2,2,999,4,2,0.002002002002002002,0.004004004004004004,0.0,28.82882882882883,0.959408,0.7887599999999999,0.9514285714285714,0,0,129.8790857142857,0.7162628571428572,999,2,0.4288
2026-05-07,Line C,Shift 3,22,3,19,5,0,3,2,1006,4,0,0.0,0.003976143141153081,0.0,28.628230616302186,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1006,0,0.5299
2026-05-06,Line D,Shift 1,6,2,19,5,0,1,3,591,4,0,0.0,0.00676818950930626,0.0,48.73096446700507,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,591,0,0.4707
2026-05-06,Line D,Shift 2,14,2,19,5,0,2,3,681,6,0,0.0,0.00881057268722467,0.0,42.290748898678416,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,681,0,0.6907
2026-05-07,Line D,Shift 3,22,3,19,5,0,3,3,717,4,0,0.0,0.005578800557880056,0.0,40.1673640167364,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,717,0,0.7962
2026-05-06,Line D,Shift 1,6,2,19,5,0,1,3,912,4,0,0.0,0.0043859649122807015,0.22680555555555557,31.57894736842105,0.9577932203389831,0.7727412429378532,0.9548954802259887,6532,2,124.61988700564973,0.7059016949152542,912,0,0.7732
2026-05-06,Line D,Shift 2,14,2,19,5,0,2,3,1050,6,0,0.0,0.005714285714285714,0.16944444444444445,27.428571428571427,0.9601118644067796,0.7691152542372881,0.9529186440677966,4880,2,124.07531073446329,0.701254802259887,1050,0,0.4303
2026-05-07,Line D,Shift 3,22,3,19,5,0,3,3,1015,6,0,0.0,0.005911330049261084,0.17704861111111111,28.374384236453203,0.9582296511627908,0.8025308139534885,0.9455558139534884,5099,1,125.79796511627907,0.7229529069767442,1015,0,0.6062
2026-05-06,Line D,Shift 1,6,2,19,5,0,1,3,976,3,1,0.0010245901639344263,0.0030737704918032786,0.0,29.508196721311474,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,976,1,0.75
2026-05-06,Line D,Shift 2,14,2,19,5,0,2,3,728,5,0,0.0,0.006868131868131868,0.0,39.56043956043956,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,728,0,0.2829
2026-05-07,Line D,Shift 3,22,3,19,5,0,3,3,959,6,0,0.0,0.006256517205422315,0.060520833333333336,30.03128258602711,0.9663485875706215,0.7424570621468926,0.9622666666666667,1743,1,115.46514124293786,0.6876158192090396,959,0,0.9395
