recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,efficiency
22,5,16,1,3,1.0,0.0014641288433382138,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.1241
6,4,16,0,3,5.0,0.006345177664974619,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.2878
14,4,16,0,3,4.0,0.0048484848484848485,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.4526
22,5,16,1,3,3.0,0.0031185031185031187,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,2,0.6518
6,4,16,0,3,5.0,0.005257623554153523,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.5316
14,4,16,0,3,4.0,0.00404040404040404,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.6284
22,5,16,1,3,5.0,0.006105006105006105,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.848
6,5,16,1,0,4.0,0.0038095238095238095,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.4557
14,5,16,1,0,4.0,0.0038095238095238095,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.7102
22,6,16,1,0,6.0,0.007585335018963337,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.5842
6,5,16,1,0,2.0,0.002347417840375587,0.09947916865348816,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.4298
14,5,16,1,0,4.0,0.005256241787122208,0.07104166597127914,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.2473
22,6,16,1,0,6.0,0.007702182284980745,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.6386
6,5,16,1,0,3.0,0.003436426116838488,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1.0
14,5,16,1,0,4.0,0.004081632653061225,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.8126
22,6,16,1,0,7.0,0.007945516458569807,0.033368054777383804,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.2579
6,5,16,1,1,3.0,0.0029354207436399216,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1.0
14,5,16,1,1,4.0,0.005594405594405594,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.5533
22,6,16,1,1,4.0,0.004571428571428572,0.07732638716697693,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.3087
6,5,16,1,1,1.0,0.0015822784810126582,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.1868
14,5,16,1,1,4.0,0.005934718100890208,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.1563
22,6,16,1,1,5.0,0.006887052341597796,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.3537
6,5,16,1,1,4.0,0.0038095238095238095,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.5746
14,5,16,1,1,4.0,0.004640371229698376,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.3595
22,6,16,1,1,3.0,0.002944062806673209,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.391
6,5,16,1,2,3.0,0.002857142857142857,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
14,5,16,1,2,2.0,0.0020876826722338203,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.3912
6,5,16,1,2,6.0,0.008403361344537815,0.10709635447710752,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.8325
14,5,16,1,2,3.0,0.004,0.10709635447710752,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.6061
22,6,16,1,2,5.0,0.006830601092896175,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.5986
6,5,16,1,2,5.0,0.004887585532746823,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.8333
14,5,16,1,2,4.0,0.0038095238095238095,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.5636
22,6,16,1,2,3.0,0.002857142857142857,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
6,5,16,1,3,3.0,0.004709576138147566,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.5549
14,5,16,1,3,5.0,0.006944444444444444,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.5532
22,6,16,1,3,4.0,0.005305039787798408,0.07239583134651184,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.9276
6,5,16,1,3,5.0,0.005070993914807302,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,2,0.8683
14,5,16,1,3,2.0,0.002364066193853428,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,2,0.7356
22,6,16,1,3,4.0,0.004166666666666667,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1.0
6,5,16,1,3,4.0,0.006042296072507553,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.2577
14,5,16,1,3,6.0,0.006342494714587738,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.3662
22,6,16,1,3,3.0,0.002938295788442703,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.5676
6,6,16,1,0,2.0,0.0021119324181626186,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.8891
14,6,16,1,0,4.0,0.003933136676499509,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.6018
22,0,17,0,0,3.0,0.0029239766081871343,0.020798610523343086,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.5162
6,6,16,1,0,2.0,0.0025412960609911056,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.6821
14,6,16,1,0,2.0,0.0027210884353741495,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.917
22,0,17,0,0,3.0,0.00392156862745098,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.6628
6,6,16,1,0,3.0,0.0029940119760479044,0.01753472164273262,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.9825
14,6,16,1,0,5.0,0.00536480686695279,0.03489583358168602,0.9698011363636364,0.75509375,0.9680863636363636,1,0.576
22,0,17,0,0,2.0,0.002224694104560623,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.6864
14,6,16,1,1,2.0,0.0024009603841536613,0.051249999552965164,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.9487
22,0,17,0,1,3.0,0.0037641154328732747,0.06402777880430222,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.6601
6,6,16,1,1,5.0,0.007363770250368188,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.8388
14,6,16,1,1,3.0,0.00430416068866571,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.7074
22,0,17,0,1,4.0,0.004807692307692308,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.8
6,6,16,1,1,4.0,0.004158004158004158,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.9249
14,6,16,1,1,3.0,0.002857142857142857,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,0,17,0,1,6.0,0.006349206349206349,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.9542
6,6,16,1,2,5.0,0.005494505494505495,0.052048612385988235,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.8099
14,6,16,1,2,6.0,0.005940594059405941,0.055520832538604736,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.3171
22,0,17,0,2,5.0,0.004911591355599214,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.9031
6,6,16,1,2,4.0,0.004395604395604396,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.6496
14,6,16,1,2,1.0,0.0013623978201634877,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.3459
22,0,17,0,2,4.0,0.005571030640668524,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.5213
6,6,16,1,2,2.0,0.002028397565922921,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.9158
22,0,17,0,2,5.0,0.004761904761904762,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.3186
6,6,16,1,3,4.0,0.007285974499089253,0.06736110895872116,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.1716
14,6,16,1,3,6.0,0.00816326530612245,0.06204861029982567,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.4773
22,0,17,0,3,4.0,0.00558659217877095,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.5368
6,6,16,1,3,2.0,0.002770083102493075,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.8135
22,0,17,0,3,6.0,0.006185567010309278,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.6638
6,6,16,1,3,5.0,0.005649717514124294,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.5324
14,6,16,1,3,3.0,0.0033333333333333335,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,1.0
22,0,17,0,3,7.0,0.0077777777777777776,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.5797
6,0,17,0,0,2.0,0.0020325203252032522,0.016736110672354698,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.9833
14,0,17,0,0,2.0,0.0019047619047619048,0.014375000260770321,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.7532
22,1,17,0,0,4.0,0.0038095238095238095,0.08434027433395386,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.9157
6,0,17,0,0,5.0,0.006009615384615385,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.4547
14,0,17,0,0,2.0,0.0024330900243309003,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.8408
22,1,17,0,0,3.0,0.0036991368680641184,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.2484
6,0,17,0,0,2.0,0.0019047619047619048,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.5305
14,0,17,0,0,5.0,0.00547645125958379,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.77
22,1,17,0,0,7.0,0.006802721088435374,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.4455
6,0,17,0,1,5.0,0.005592841163310962,0.08312500268220901,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.9169
14,0,17,0,1,3.0,0.0035545023696682463,0.06350694596767426,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.9365
22,1,17,0,1,6.0,0.009404388714733543,0.032256945967674255,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.4956
6,0,17,0,1,6.0,0.007926023778071334,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.4492
14,0,17,0,1,2.0,0.002288329519450801,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.8773
22,1,17,0,1,3.0,0.0037831021437578815,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.15
6,0,17,0,1,4.0,0.0038095238095238095,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.7263
14,0,17,0,1,4.0,0.004469273743016759,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,1,17,0,1,5.0,0.004761904761904762,0.09468749910593033,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.6311
6,0,17,0,2,3.0,0.003293084522502744,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.471
14,0,17,0,2,3.0,0.0034965034965034965,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.5488
22,1,17,0,2,3.0,0.0036188178528347406,0.06274305284023285,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.2919
6,0,17,0,2,4.0,0.0051813471502590676,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.895
14,0,17,0,2,5.0,0.006418485237483954,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.8333
22,1,17,0,2,5.0,0.008361204013377926,0.10709635447710752,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.2928
6,0,17,0,2,3.0,0.0029702970297029703,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1.0
14,0,17,0,2,6.0,0.0057859209257473485,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
22,1,17,0,2,4.0,0.004106776180698152,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
6,0,17,0,3,6.0,0.007772020725388601,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.3745
14,0,17,0,3,4.0,0.005578800557880056,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.8621
22,1,17,0,3,2.0,0.0025188916876574307,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,1.0
6,0,17,0,3,4.0,0.003952569169960474,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.8
14,0,17,0,3,3.0,0.002955665024630542,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,1,17,0,3,2.0,0.0020964360587002098,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.2672
6,0,17,0,3,2.0,0.0021208907741251328,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.6935
14,0,17,0,3,5.0,0.004761904761904762,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.8655
22,1,17,0,3,4.0,0.004514672686230248,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.4993
6,1,17,0,0,6.0,0.005842259006815969,0.04281250014901161,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.8844
14,1,17,0,0,6.0,0.005714285714285714,0.08236110955476761,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.5505
22,2,17,0,0,5.0,0.004906771344455349,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1.0
6,1,17,0,0,4.0,0.004656577415599534,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.8
14,1,17,0,0,2.0,0.003430531732418525,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.7041
22,2,17,0,0,4.0,0.005970149253731343,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.2661
6,1,17,0,0,3.0,0.002857142857142857,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1.0
14,1,17,0,0,2.0,0.0021208907741251328,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.52
22,2,17,0,0,5.0,0.004935834155972359,0.10548610985279083,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.2997
6,1,17,0,1,3.0,0.003003003003003003,0.03934027627110481,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.5026
14,1,17,0,1,5.0,0.0051813471502590676,0.024513889104127884,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.4322
22,2,17,0,1,6.0,0.006458557588805167,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.381
6,1,17,0,1,4.0,0.005263157894736842,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.765
14,1,17,0,1,5.0,0.006321112515802781,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.9577
22,2,17,0,1,4.0,0.005908419497784343,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.2924
6,1,17,0,1,5.0,0.0050916496945010185,0.06496527791023254,0.965764,0.7633297142857142,0.9598091428571428,1,0.7454
14,1,17,0,1,4.0,0.0040650406504065045,0.08874999731779099,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.5621
22,2,17,0,1,5.0,0.004761904761904762,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,2,0.8288
6,1,17,0,2,2.0,0.0019047619047619048,0.045104168355464935,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.7259
14,1,17,0,2,3.0,0.0034207525655644243,0.055520832538604736,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.9445
22,2,17,0,2,4.0,0.004479283314669653,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,1,17,0,2,3.0,0.004054054054054054,0.10709635447710752,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.4363
14,1,17,0,2,5.0,0.006188118811881188,0.09208333492279053,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.6024
22,2,17,0,2,2.0,0.002663115845539281,0.06840277463197708,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.7982
6,1,17,0,2,5.0,0.004995004995004995,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1.0
14,1,17,0,2,2.0,0.002325581395348837,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.7268
22,2,17,0,2,4.0,0.003902439024390244,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
6,1,17,0,3,2.0,0.003552397868561279,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.1687
14,1,17,0,3,5.0,0.007518796992481203,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.5239
22,2,17,0,3,4.0,0.005412719891745603,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.2689
6,1,17,0,3,5.0,0.004970178926441352,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.2472
14,1,17,0,3,4.0,0.004106776180698152,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,2,17,0,3,5.0,0.0055309734513274336,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.2706
6,1,17,0,3,3.0,0.003003003003003003,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1.0
14,1,17,0,3,4.0,0.0050062578222778474,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.208
22,2,17,0,3,3.0,0.003870967741935484,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.3003
6,2,17,0,0,6.0,0.005714285714285714,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1.0
14,2,17,0,0,4.0,0.004069175991861648,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.8898
22,3,17,0,0,6.0,0.0062047569803516025,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.8571
6,2,17,0,0,4.0,0.005277044854881266,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.9888
14,2,17,0,0,3.0,0.003745318352059925,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.5707
22,3,17,0,0,2.0,0.00258732212160414,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.3026
6,2,17,0,0,2.0,0.0021645021645021645,0.10709635447710752,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.8836
14,2,17,0,0,6.0,0.0066298342541436465,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,0.3755
22,3,17,0,0,2.0,0.002849002849002849,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.5277
6,2,17,0,1,4.0,0.004651162790697674,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.667
14,2,17,0,1,3.0,0.0034482758620689655,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.2882
22,3,17,0,1,4.0,0.004592422502870264,0.10709635447710752,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.6999
6,2,17,0,1,3.0,0.004243281471004243,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.2152
14,2,17,0,1,3.0,0.0038510911424903724,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.3617
22,3,17,0,1,2.0,0.0032679738562091504,0.10709635447710752,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.5157
6,2,17,0,1,6.0,0.005813953488372093,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,2,0.3401
14,2,17,0,1,3.0,0.002926829268292683,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,2,0.5637
22,3,17,0,1,3.0,0.0039164490861618795,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,2,0.4226
6,2,17,0,2,4.0,0.0038095238095238095,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8852
14,2,17,0,2,2.0,0.0019047619047619048,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.5265
22,3,17,0,2,3.0,0.00322234156820623,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.771
6,2,17,0,2,3.0,0.004431314623338257,0.04125000163912773,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.465
14,2,17,0,2,3.0,0.0036275695284159614,0.10295139253139496,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.7902
22,3,17,0,2,4.0,0.005563282336578581,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.2202
6,2,17,0,2,2.0,0.0020470829068577278,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.6981
14,2,17,0,2,5.0,0.005213764337851929,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.9577
22,3,17,0,2,8.0,0.008146639511201629,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.3386
6,2,17,0,3,5.0,0.00697350069735007,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.5696
14,2,17,0,3,4.0,0.006622516556291391,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.6938
22,3,17,0,3,4.0,0.006060606060606061,0.008194444701075554,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.4205
6,2,17,0,3,6.0,0.0064516129032258064,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.9516
14,2,17,0,3,5.0,0.006009615384615385,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,3,17,0,3,6.0,0.006493506493506494,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.5114
6,2,17,0,3,3.0,0.003484320557491289,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.5145
14,2,17,0,3,2.0,0.0021929824561403508,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.8569
22,3,17,0,3,4.0,0.0045871559633027525,0.0520833320915699,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.9479
6,3,17,0,0,3.0,0.003033367037411527,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.58
14,3,17,0,0,1.0,0.00125,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.2442
22,4,17,0,0,6.0,0.008053691275167786,0.10709635447710752,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.5489
6,3,17,0,0,3.0,0.0039164490861618795,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.9386
14,3,17,0,0,4.0,0.005208333333333333,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,1.0
22,4,17,0,0,6.0,0.007575757575757576,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,1.0
6,3,17,0,0,6.0,0.0065005417118093175,0.10709635447710752,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.7981
14,3,17,0,0,2.0,0.0019157088122605363,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,0.6586
22,4,17,0,0,2.0,0.0019286403085824494,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1.0
6,3,17,0,1,3.0,0.0034562211981566822,0.10709635447710752,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.8343
14,3,17,0,1,2.0,0.0022026431718061676,0.10709635447710752,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.8143
22,4,17,0,1,5.0,0.005636978579481398,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.835
6,3,17,0,1,4.0,0.0049504950495049506,0.06968750059604645,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.2699
14,3,17,0,1,3.0,0.003468208092485549,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.8632
22,4,17,0,1,4.0,0.005988023952095809,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.3321
6,3,17,0,1,2.0,0.0019047619047619048,0.1024305522441864,0.965764,0.7633297142857142,0.9598091428571428,2,0.4546
14,3,17,0,1,2.0,0.0022172949002217295,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,2,0.8503
22,4,17,0,1,1.0,0.0010683760683760685,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.3246
6,3,17,0,2,6.0,0.006224066390041493,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.4904
14,3,17,0,2,6.0,0.005714285714285714,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.7813
22,4,17,0,2,3.0,0.0029154518950437317,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.6985
6,3,17,0,2,1.0,0.0014641288433382138,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.318
14,3,17,0,2,4.0,0.004830917874396135,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.8
22,4,17,0,2,7.0,0.008383233532934131,0.10709635447710752,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.8162
6,3,17,0,2,3.0,0.002857142857142857,0.06204861029982567,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.4784
14,3,17,0,2,5.0,0.004816955684007707,0.07170139253139496,0.959408,0.7887599999999999,0.9514285714285714,1,0.5774
22,4,17,0,2,2.0,0.0019047619047619048,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1.0
6,3,17,0,3,4.0,0.006259780907668232,0.011006944812834263,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.4258
14,3,17,0,3,2.0,0.002699055330634278,0.012222222052514553,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.7953
22,4,17,0,3,3.0,0.00398406374501992,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.8544
6,3,17,0,3,4.0,0.004352557127312296,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.5564
14,3,17,0,3,5.0,0.006934812760055479,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.4956
22,4,17,0,3,3.0,0.0029013539651837525,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.3655
6,3,17,0,3,2.0,0.002328288707799767,0.08263888955116272,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.7087
14,3,17,0,3,4.0,0.004347826086956522,0.07927083224058151,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.8475
22,4,17,0,3,6.0,0.006968641114982578,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,4,17,0,0,3.0,0.0037735849056603774,0.10709635447710752,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.8202
14,4,17,0,0,3.0,0.002904162633107454,0.10709635447710752,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.8814
22,5,17,1,0,3.0,0.0033632286995515697,0.10709635447710752,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.8688
6,4,17,0,0,4.0,0.006060606060606061,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.253
14,4,17,0,0,4.0,0.005780346820809248,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.3513
